Date,Close,High,Low,Open,Volume
8/3/2018,13.092062,13.25332989,13.05540925,13.23133824,849800
8/6/2018,13.09939384,13.14337575,13.03342029,13.106723,822400
8/7/2018,13.06273937,13.16536426,12.99676583,13.14337401,945100
8/8/2018,12.85749245,13.17269774,12.85382647,13.17269774,1605800
8/9/2018,12.72554302,12.88681092,12.71821247,12.84282902,1494300
8/10/2018,12.63757324,12.74752865,12.62291215,12.70354677,1154500
8/13/2018,12.60825539,12.71088027,12.55694155,12.64490673,1225100
8/14/2018,12.78418541,12.82816731,12.71821187,12.72554241,1563700
8/15/2018,12.90880108,12.97477462,12.82816644,12.86481779,1776600
8/16/2018,12.96744061,13.0920571,12.88680599,12.88680599,1405500
8/17/2018,12.93812656,13.04808204,12.91613631,13.01143068,1582100
8/20/2018,12.95278168,12.97477332,12.87214705,12.96744277,1194800
8/21/2018,13.02608967,13.06274102,12.94545502,12.95278557,1125500
8/22/2018,12.96744061,13.07739601,12.95277951,13.05540437,949200
8/23/2018,12.89413738,13.00409279,12.87947629,12.96744146,880700
8/24/2018,12.97477436,12.98943406,12.85748838,12.89413973,679800
8/27/2018,12.99676895,13.04075226,12.91613569,13.04075226,1090400
8/28/2018,13.09939384,13.09939384,12.97477729,13.01142864,867700
8/29/2018,13.15070152,13.18735286,13.10671824,13.12870988,870500
8/30/2018,13.12138271,13.18735626,13.09206191,13.17269516,933600
8/31/2018,13.01081276,13.14350116,12.99606929,13.09190043,1719400
9/4/2018,12.87812042,13.05503777,12.85600663,13.01080879,1012700
9/5/2018,12.99606228,13.04766439,12.84126016,12.87811741,1000800
9/6/2018,12.92235088,13.05872441,12.92235088,13.04029578,728500
9/7/2018,12.90023994,12.90761168,12.81178054,12.90761168,1021600
9/10/2018,12.90760517,12.99606313,12.90023344,12.95183415,632900
9/11/2018,12.84126377,12.93340832,12.81177684,12.90023622,744600
9/12/2018,12.93709755,12.95184102,12.78229534,12.84863955,1229700
9/13/2018,13.05503941,13.1213836,12.93709449,12.98869662,982100
9/14/2018,12.9813242,13.08452564,12.92972347,13.06978217,921100
9/17/2018,12.92972183,13.04029499,12.88549144,12.9960646,981000
9/18/2018,12.90760517,12.92972036,12.85674121,12.90760517,843000
9/19/2018,12.76754475,12.92234827,12.71594404,12.92234827,1078700
9/20/2018,12.84126377,12.84126377,12.69383194,12.76754785,1195800
9/21/2018,12.84863377,12.90023448,12.78966132,12.84126203,1790000
9/24/2018,12.76017857,12.8560097,12.70857784,12.84863796,858600
9/25/2018,12.79703331,12.87811954,12.78228985,12.79703331,853400
9/26/2018,12.6938324,12.8449494,12.69014723,12.78966351,954600
9/27/2018,12.78229141,12.87812112,12.71594723,12.73806242,802200
9/28/2018,12.89286327,12.90023501,12.79334701,12.79703358,1417300
10/1/2018,12.81914711,12.94446373,12.81914711,12.90023475,1138800
10/2/2018,12.78207397,12.88216579,12.73017483,12.8191458,933700
10/3/2018,12.87846565,12.90070735,12.77466589,12.78949463,1325400
10/4/2018,12.61154938,12.86363219,12.59672064,12.84138909,1393600
10/5/2018,12.5893116,12.69311136,12.5893116,12.63379782,1122200
10/8/2018,12.80432034,12.84139076,12.60413665,12.60413665,974700
10/9/2018,12.66344929,12.8117338,12.64862055,12.80431944,1000100
10/10/2018,12.51516533,12.67827859,12.51516533,12.64120675,1107700
10/11/2018,12.21118546,12.55223935,12.18152939,12.52999624,1648700
10/12/2018,12.20376682,12.3283262,12.10738289,12.2704947,2053400
10/15/2018,12.17411518,12.27791352,12.15187207,12.24084309,1223500
10/16/2018,12.285326,12.38171137,12.13704289,12.23342684,1657500
10/17/2018,12.30015564,12.38171228,12.20377027,12.29274127,991700
10/18/2018,12.15928555,12.31127656,12.15187118,12.30757008,1232400
10/19/2018,12.13704014,12.18893929,12.11479704,12.14445309,1484500
10/22/2018,12.04807186,12.20376934,12.03324313,12.15928455,1446300
10/23/2018,11.99617195,12.05548548,11.77374588,12.01100069,1999400
10/24/2018,11.86271667,12.04065726,11.84788794,12.0110012,1453900
10/25/2018,12.05548668,12.15187064,11.86271735,11.89978778,1445200
10/26/2018,12.0258255,12.10367563,11.87754243,12.0480686,1671500
10/29/2018,12.0110054,12.25567396,11.9494674,12.10738939,1639600
10/30/2018,12.07031631,12.18523549,12.00358841,12.06290195,1647500
10/31/2018,11.98875809,12.17781951,11.98875809,12.10738514,2956900
11/1/2018,12.13050461,12.18272672,11.99621835,12.04844047,1629100
11/2/2018,12.03351784,12.2125671,11.94399463,12.16034357,1446500
11/5/2018,12.13796806,12.20511121,12.03352238,12.04098289,1729700
11/6/2018,11.77240849,12.34685391,11.69034506,12.13796544,2624100
11/7/2018,12.04844284,12.05590335,11.794792,11.794792,1797000
11/8/2018,12.09319973,12.15288376,11.99621602,12.04843813,2140200
11/9/2018,12.07828522,12.11558633,12.00368157,12.04844319,1164900
11/12/2018,11.97383499,12.14542375,11.96637591,12.07828063,1376700
11/13/2018,11.89177227,12.12751953,11.88058222,12.01113821,1850200
11/14/2018,11.8693943,11.95145845,11.75748955,11.92907693,1784400
11/15/2018,11.72764492,11.80970834,11.64707346,11.78732753,1944400
11/16/2018,11.69780445,11.75748707,11.60977248,11.75002656,3297900
11/19/2018,11.69034576,11.7649494,11.61574212,11.73510738,1661000
11/20/2018,11.75749016,11.80971228,11.63812489,11.66796621,3260500
11/21/2018,11.71272469,11.83955043,11.71272469,11.76494751,1462500
11/23/2018,11.65304661,11.77614214,11.65304661,11.67542742,1161300
11/26/2018,11.8097086,11.89923252,11.69780387,11.70526366,1303200
11/27/2018,11.75749016,11.86566466,11.73510864,11.8246333,1230700
11/28/2018,11.83954811,11.95145353,11.6978021,11.7500242,1658200
11/29/2018,11.87685394,11.97383768,11.79479051,11.80971081,1103000
11/30/2018,11.91438866,11.94441859,11.79426891,11.86183645,2256800
12/3/2018,11.97445011,12.04201837,11.75673286,11.92940556,1065500
12/4/2018,11.75673294,11.95192791,11.72294917,11.92940564,1389600
12/6/2018,11.92189789,11.9369125,11.61033699,11.7116883,2104500
12/7/2018,11.74171829,11.95568171,11.69667302,11.89937566,2113500
12/10/2018,11.6065836,11.74171869,11.57655365,11.72670336,1608700
12/11/2018,11.65913582,11.81679319,11.65162887,11.68916576,2184700
12/12/2018,11.68916416,11.94441899,11.68916416,11.7567317,1575600
12/13/2018,11.77925396,11.83556072,11.67414954,11.67414954,1230700
12/14/2018,11.78676414,11.88811547,11.71168964,11.72670426,1448200
12/17/2018,11.3513298,11.83180963,11.33631519,11.78676436,2098500
12/18/2018,11.37385273,11.49397323,11.31379284,11.38886806,1830700
12/19/2018,11.01349258,11.47144941,10.99847725,11.3588373,2205800
12/20/2018,10.56303787,10.99096528,10.54802327,10.96844229,2787400
12/21/2018,10.54802608,10.75823565,10.49547316,10.57054836,2620900
12/24/2018,10.39787674,10.58181021,10.39787674,10.51048883,1391300
12/26/2018,10.70568085,10.70568085,10.36784394,10.43541075,1942200
12/27/2018,10.81829548,10.81829548,10.5067346,10.61559357,1661100
12/28/2018,10.77325535,11.01349495,10.72821006,10.8633452,1752900
12/31/2018,10.78081226,10.84885397,10.57290697,10.78837261,1439500
1/2/2019,10.73545265,10.80727455,10.57290871,10.68253164,1294700
1/3/2019,10.78081226,10.95091581,10.68252988,10.68252988,1627100
1/4/2019,11.04541779,11.09833951,10.88665405,10.92445508,1211300
1/7/2019,11.18906021,11.25710191,11.05146489,11.07565714,1223000
1/8/2019,11.47634506,11.51792553,11.21929902,11.24197934,1672500
1/9/2019,11.59730816,11.6426688,11.43854446,11.54438717,1087800
1/10/2019,11.71827126,11.76363262,11.5670679,11.64266922,1288000
1/11/2019,11.72583389,11.85435695,11.66913271,11.73339424,1180400
1/14/2019,11.68803406,11.72583509,11.612432,11.71071439,841100
1/15/2019,11.71827126,11.73339195,11.64266922,11.71071091,749300
1/16/2019,11.86947727,11.91483865,11.73339458,11.73339458,735600
1/17/2019,11.88459969,11.94886123,11.84679865,11.854359,1040000
1/18/2019,11.92239761,11.93751759,11.83167487,11.92995724,658300
1/22/2019,11.71071053,11.95641606,11.65778953,11.92995556,1041400
1/23/2019,11.65023232,11.75531873,11.57463098,11.73339472,971700
1/24/2019,11.58219147,11.6615737,11.55799921,11.6351132,879000
1/25/2019,11.86191463,11.907276,11.57462861,11.58974859,1099600
1/28/2019,11.877038,11.89518255,11.77119527,11.80899629,1416900
1/29/2019,12.04336452,12.04336452,11.86191969,11.86948005,976700
1/30/2019,12.19456291,12.292846,12.06604059,12.08872091,1383000
1/31/2019,12.40624809,12.40624809,12.08872066,12.1794434,1840200
2/1/2019,12.26933289,12.45949615,12.02592487,12.42907078,1639500
2/4/2019,12.33018208,12.36060889,12.23510047,12.23890455,1232500
2/5/2019,12.33018208,12.39864095,12.24651125,12.35300218,963200
2/6/2019,12.26933289,12.383432,12.25412093,12.34539848,631100
2/7/2019,12.299757,12.34919985,12.21608472,12.24651153,1229600
2/8/2019,12.05635071,12.32257956,12.048744,12.24651396,1026200
2/11/2019,12.20847893,12.21608563,12.05634921,12.05634921,1285800
2/12/2019,12.18566132,12.2465135,12.10959573,12.23130009,902100
2/13/2019,12.39103699,12.41385565,12.15523353,12.17044694,1376300
2/14/2019,12.26933289,12.45949615,12.17805533,12.383432,1015100
2/15/2019,12.44428349,12.44428349,12.30736571,12.31497242,1105500
2/19/2019,12.44428349,12.52034762,12.42146337,12.45949544,1237200
2/20/2019,12.70290375,12.74093581,12.43667495,12.44428165,1952200
2/21/2019,12.74854183,12.82460741,12.60401739,12.68008296,1544600
2/22/2019,12.77136421,12.85123243,12.72572399,12.7485441,928200
2/25/2019,12.61162376,12.82460708,12.5735917,12.81700037,1128100
2/26/2019,12.74093723,12.85503489,12.62607934,12.68769176,1588500
2/27/2019,12.53555775,12.70290229,12.42906682,12.68768889,1510600
2/28/2019,12.53555775,12.63444342,12.52795104,12.53555775,2263600
3/1/2019,12.56598854,12.62684073,12.38723461,12.5888072,1474800
3/4/2019,12.53537464,12.64251559,12.44354121,12.60425045,1073000
3/5/2019,12.61190128,12.69990892,12.53154668,12.5736376,1017400
3/6/2019,12.60425091,12.72669646,12.55068116,12.62721,938800
3/7/2019,12.46649933,12.6119025,12.41292813,12.60424947,963600
3/8/2019,12.43588638,12.48945612,12.36701059,12.42823335,983300
3/11/2019,12.56598663,12.58129269,12.41369529,12.47415174,682600
3/12/2019,12.58129406,12.71904568,12.57364103,12.62721078,869400
3/13/2019,12.58129406,12.71139265,12.565988,12.61190472,819100
3/14/2019,12.61190128,12.68077708,12.49710878,12.60424826,754100
3/15/2019,12.58894348,12.67312387,12.55833137,12.64251322,1271500
3/18/2019,12.56598663,12.69608521,12.48180477,12.58894572,1182100
3/19/2019,12.52772141,12.62338207,12.51241535,12.57363812,963400
3/20/2019,12.49711323,12.60425274,12.45884953,12.52007232,1053200
3/21/2019,12.55068016,12.63486202,12.46649976,12.46649976,771100
3/22/2019,12.33640385,12.54685708,12.31344475,12.51241917,1185900
3/25/2019,12.25222397,12.39762866,12.13743068,12.31344676,1140600
3/26/2019,12.48180199,12.48180199,12.27517608,12.27517608,1068900
3/27/2019,12.52772141,12.58894417,12.43588652,12.52006838,948700
3/28/2019,12.61955929,12.62721232,12.4626758,12.54303044,888200
3/29/2019,12.47415447,12.61955914,12.42823775,12.61955914,1261300
4/1/2019,12.67312336,12.67312336,12.4971081,12.52772021,1173700
4/2/2019,12.71162224,12.73856984,12.5884328,12.66542657,966100
4/3/2019,12.75782013,12.83866294,12.68852588,12.71932397,1193500
4/4/2019,12.82711506,12.88101027,12.7347237,12.74242175,1016700
4/5/2019,12.88101101,12.9580048,12.81171675,12.81171675,941000
4/8/2019,12.8733139,12.92721059,12.80401963,12.89641248,1141700
4/9/2019,12.6115303,12.88100775,12.56918513,12.87330823,1465600
4/10/2019,12.76551819,12.78091724,12.61923017,12.61923017,911700
4/11/2019,12.73472309,12.81941493,12.67312689,12.78091877,564000
4/12/2019,12.75782013,12.7809187,12.67312683,12.7809187,823000
4/15/2019,12.68082428,12.80401372,12.61153004,12.78091662,713500
4/16/2019,12.68082428,12.72702142,12.61153004,12.6885238,875100
4/17/2019,12.58073711,12.71932564,12.54224095,12.71932564,660100
4/18/2019,12.54224014,12.66542961,12.53069012,12.60383488,649000
4/22/2019,12.4113493,12.54223827,12.326656,12.54223827,1072100
4/23/2019,12.65772915,12.70392483,12.40749974,12.44214687,1227100
4/24/2019,12.66542912,12.70392527,12.54608868,12.70392527,947700
4/25/2019,12.58073711,12.66543043,12.49219477,12.65003138,1050200
4/26/2019,12.66542912,12.70392527,12.58843534,12.62693149,790900
4/29/2019,12.6346302,12.79631728,12.60383357,12.70392445,887700
4/30/2019,12.66542912,12.7116248,12.59613486,12.62693149,977900
5/1/2019,12.63444233,12.76613186,12.60345734,12.68866717,1023000
5/2/2019,12.70415688,12.82035314,12.64605948,12.65767867,1109900
5/3/2019,12.78936768,12.83584588,12.7041564,12.76612783,811000
5/6/2019,12.82035828,12.90169702,12.71190858,12.73514844,986800
5/7/2019,12.75063705,12.89007318,12.6894413,12.78162352,1124100
5/8/2019,12.55697536,12.78936939,12.52599038,12.71190472,1347600
5/9/2019,12.68866634,12.82035586,12.5104986,12.56472344,1886700
5/10/2019,12.79711914,12.79711914,12.56472506,12.69641459,1161000
5/13/2019,12.74289417,12.77000659,12.5957114,12.65768286,957400
5/14/2019,12.80486202,12.86683346,12.71965074,12.75063572,1032400
5/15/2019,12.8745842,12.89007596,12.76613303,12.7971195,750000
5/16/2019,12.82809925,12.92105714,12.80873345,12.87457894,840800
5/17/2019,12.70415688,12.812608,12.66542528,12.78162154,1207300
5/20/2019,12.5182476,12.71190861,12.45162787,12.704162,1078200
5/21/2019,12.68092346,12.6886686,12.5414873,12.64219037,1258600
5/22/2019,12.55697536,12.63444004,12.49500392,12.61894829,1245100
5/23/2019,12.57247257,12.60345904,12.43303641,12.51050111,1222100
5/24/2019,12.55697536,12.65767989,12.51824377,12.58796183,696300
5/28/2019,12.47176456,12.61894729,12.47176456,12.59570745,1610200
5/29/2019,12.38655567,12.47176697,12.30134511,12.46402036,1667300
5/30/2019,12.3478241,12.49500612,12.31683837,12.43303466,909000
5/31/2019,12.03600693,12.28623747,12.03600693,12.26986732,1975600
6/3/2019,12.16073608,12.17632638,12.02041966,12.07498683,1421600
6/4/2019,12.23089314,12.27610657,12.07498642,12.19971179,1037100
6/5/2019,12.23089314,12.29325656,12.16463269,12.27766552,1285500
6/6/2019,12.13735294,12.2776694,12.05550217,12.2776694,1952100
6/7/2019,12.22309971,12.26987136,12.14514597,12.17632732,909500
6/10/2019,12.32444,12.32444,12.16073774,12.26207656,883400
6/11/2019,12.41018486,12.43357068,12.29325502,12.37900352,1113600
6/12/2019,12.24648285,12.43357089,12.21140375,12.39459403,1961900
6/13/2019,12.37120819,12.37120819,12.22309701,12.30104999,1167000
6/14/2019,12.28546238,12.3712109,12.26597357,12.35562059,1269200
6/17/2019,12.43357468,12.4569605,12.27766793,12.30105376,1599500
6/18/2019,12.55829906,12.69861549,12.48034533,12.5037319,1558300
6/19/2019,12.47254944,12.58168377,12.42577705,12.58168377,1806900
6/20/2019,12.48034191,12.5505001,12.44136506,12.5505001,1178100
6/21/2019,12.34002972,12.43357376,12.31664389,12.43357376,2670100
6/24/2019,12.25428009,12.43357263,12.19971218,12.42577711,1296600
6/25/2019,12.23869038,12.39459711,12.23869038,12.25428142,1762700
6/26/2019,11.9892416,12.28546482,11.97365055,12.2776693,1744800
6/27/2019,12.26207161,12.30104847,12.04380226,12.04380226,1616500
6/28/2019,12.36341476,12.40239163,12.2932573,12.30105207,1870200
7/1/2019,12.27712154,12.49677666,12.19867393,12.48108669,1297500
7/2/2019,12.33203602,12.33203602,12.24182018,12.27712186,951400
7/3/2019,12.41048241,12.4418616,12.33987904,12.33987904,674100
7/5/2019,12.4026413,12.44186474,12.28026219,12.35557212,971200
7/8/2019,12.44185829,12.45362577,12.37125569,12.38694491,1065900
7/9/2019,12.41048241,12.44970658,12.30849984,12.4418616,968200
7/10/2019,12.52815533,12.55168954,12.41832777,12.49677613,1251700
7/11/2019,12.30065632,12.52815567,12.29281133,12.52815567,1531200
7/12/2019,12.33203602,12.37910444,12.25358765,12.31634605,1063200
7/15/2019,12.37125969,12.40263888,12.26927712,12.33987975,1000500
7/16/2019,12.38695145,12.41048566,12.30850307,12.37126222,1028700
7/17/2019,12.30849934,12.39479267,12.25358594,12.39479267,850600
7/18/2019,12.23789597,12.29280936,12.14768014,12.29280936,1382700
7/19/2019,12.09669018,12.2731986,12.08884519,12.23789692,1324300
7/22/2019,12.09669018,12.15160358,12.04962102,12.09669018,804400
7/23/2019,12.25358391,12.2575064,12.10453296,12.15160137,1041700
7/24/2019,12.29281425,12.31634847,12.16729745,12.24574508,1009800
7/25/2019,12.21436501,12.31634759,12.20259827,12.29281338,726100
7/26/2019,12.26927662,12.28888833,12.13591486,12.19867325,1092700
7/29/2019,12.30849934,12.44970607,12.29281011,12.31634432,1021400
7/30/2019,12.4026413,12.430098,12.28496873,12.30065871,723200
7/31/2019,12.32418919,12.44186097,12.25358582,12.37125835,1802100
8/1/2019,12.00049305,12.35577066,11.98470332,12.32419044,1547800
8/2/2019,11.95312119,12.07154678,11.92154098,11.99259588,925700
8/5/2019,11.72416687,11.92154341,11.57021266,11.85838298,1516900
8/6/2019,11.97680759,12.17418412,11.7952208,11.7952208,1752500
8/7/2019,11.9847002,12.07944082,11.79521821,11.88206434,1118300
8/8/2019,12.24524117,12.32419133,11.94522872,11.99259867,1299000
8/9/2019,12.1505003,12.22155522,12.06681269,12.189975,794400
8/12/2019,12.33997822,12.34787346,12.1978669,12.26892256,1413400
8/13/2019,12.43472004,12.48998522,12.30050395,12.31629444,1431600
8/14/2019,12.2373457,12.43472224,12.15444791,12.41893175,1384100
8/15/2019,12.21365833,12.37155939,12.16628764,12.30050372,1375100
8/16/2019,12.41892815,12.46629883,12.23734214,12.24523738,1288800
8/19/2019,12.50577354,12.5768292,12.47419334,12.51366878,1152000
8/20/2019,12.41103649,12.52946211,12.39524601,12.48998665,1009200
8/21/2019,12.30840015,12.45840598,12.28866205,12.45051149,873500
8/22/2019,12.45051193,12.45840642,12.28471562,12.30050535,843600
8/23/2019,12.2373457,12.53341051,12.2373457,12.44261748,1050900
8/26/2019,12.31629467,12.36366461,12.25313425,12.3320844,980500
8/27/2019,12.2373457,12.38735154,12.22945045,12.35577132,928400
8/28/2019,12.38734913,12.41498247,12.22944808,12.2531338,917400
8/29/2019,12.49788189,12.53735735,12.43472146,12.43472146,840400
8/30/2019,12.65678787,12.7362407,12.56938961,12.56938961,2639100
9/3/2019,12.48198795,12.60672805,12.41048058,12.59322173,1497900
9/4/2019,12.68857002,12.70446014,12.51377423,12.51377423,1135300
9/5/2019,12.81569195,12.85541912,12.69651346,12.71240433,1215800
9/6/2019,12.80774784,12.88719915,12.79185697,12.81569176,1109500
9/9/2019,12.99048615,12.99048615,12.74418378,12.80774573,1200000
9/10/2019,13.10966396,13.10966396,12.88719639,12.97459464,1131300
9/11/2019,13.10966396,13.12555483,12.97459464,13.05404745,1809200
9/12/2019,12.97459793,13.14144903,12.95870706,13.14144903,809700
9/13/2019,12.98254013,13.10966402,12.95870383,13.01432035,1022500
9/16/2019,12.98254013,13.02226578,12.89911536,12.99048556,817200
9/17/2019,12.91103554,13.00637924,12.85939097,12.9745975,1017600
9/18/2019,12.94281864,12.97459887,12.84350297,12.95076256,1466600
9/19/2019,13.00637722,13.06993917,12.97459549,13.030212,1317600
9/20/2019,13.01432133,13.13350131,12.95632103,13.00637741,2009000
9/23/2019,12.95870495,13.06199407,12.90308843,12.95870495,1047200
9/24/2019,12.93487263,13.04610569,12.91103632,12.95870742,1331900
9/25/2019,12.97459793,13.05405076,12.95076163,12.95870706,979400
9/26/2019,13.02226734,13.06914434,12.9706243,13.00637799,1212900
9/27/2019,13.06994247,13.20501184,13.0302153,13.0302153,1679400
9/30/2019,13.17322826,13.22884479,13.10172087,13.10172087,1933800
10/1/2019,13.09329605,13.29313269,13.05732539,13.26915327,1134000
10/2/2019,12.90145016,13.06132004,12.82151674,13.04533275,1315800
10/3/2019,12.90145016,12.98937875,12.8255128,12.88546439,1493600
10/4/2019,12.93342495,12.98138531,12.8415003,12.94941224,739500
10/7/2019,12.98937607,13.00935942,12.90944114,12.91743479,846400
10/8/2019,12.84549904,12.95740707,12.82151962,12.94941495,1077600
10/9/2019,12.78953934,12.92942431,12.78953934,12.90944096,946600
10/10/2019,12.78953934,12.86947426,12.77355205,12.84549333,1082400
10/11/2019,12.94141388,13.02534485,12.86147896,12.9094393,972800
10/14/2019,12.82151699,12.9174377,12.72159793,12.84549641,972000
10/15/2019,12.86947536,12.94141665,12.79353649,12.81352137,1116500
10/16/2019,12.90145016,13.01735575,12.8534898,12.86947709,1011700
10/17/2019,12.95740509,12.98138603,12.86947802,12.93342567,1047500
10/18/2019,13.01336193,13.0293477,12.89345873,12.93342697,858600
10/21/2019,13.18921661,13.18921661,13.02934671,13.02934671,1220300
10/22/2019,13.27714443,13.28114049,13.12526819,13.22119043,858400
10/23/2019,13.31711483,13.33310213,13.20520679,13.28514176,958500
10/24/2019,13.17322731,13.32510354,13.09329237,13.32510354,993900
10/25/2019,13.10927868,13.16523267,13.07490737,13.12526597,935600
10/28/2019,13.09329605,13.17323101,13.08530393,13.14125794,1020600
10/29/2019,13.08529854,13.13325889,13.06931125,13.07730489,1009500
10/30/2019,13.11727238,13.12526602,12.98937709,13.08529932,1079200
10/31/2019,13.17322731,13.1892146,13.08929631,13.15724002,1746200
11/1/2019,13.29386425,13.32603251,13.14910324,13.18931395,1474700
11/4/2019,13.3742857,13.3742857,13.23756713,13.31799009,2292500
11/5/2019,13.41449642,13.57212411,13.26973543,13.33407348,1690900
11/6/2019,13.3179884,13.54317233,13.3179884,13.47079184,1351400
11/7/2019,13.19735336,13.3742826,13.17322602,13.32602945,1254000
11/8/2019,13.16518402,13.21745762,13.04857085,13.16518402,949300
11/11/2019,13.16518402,13.24560542,13.09280354,13.18930983,986700
11/12/2019,12.98021317,13.21746001,12.98021317,13.1651864,1101600
11/13/2019,12.8997879,13.02042152,12.8997879,12.98020929,1703700
11/14/2019,13.00434303,13.04455375,12.89979426,12.90783517,2255700
11/15/2019,12.93196297,13.07672399,12.91587807,13.03651174,1702200
11/18/2019,12.98021317,13.076721,12.94804491,13.06063611,1306500
11/19/2019,12.95608521,13.08073929,12.94000031,13.00433835,1487200
11/20/2019,12.85958004,12.97217125,12.83545346,12.91587564,2094700
11/21/2019,12.71481895,12.85153673,12.63841724,12.8354526,2408200
11/22/2019,12.71481895,12.81132602,12.6858666,12.74698798,1361000
11/25/2019,12.88370514,12.89979003,12.73492294,12.74698661,1219000
11/26/2019,13.02042389,13.02042389,12.87968337,12.89979025,1415800
11/27/2019,13.18127155,13.18127155,13.00434228,13.03651054,980400
11/29/2019,13.07672405,13.20540018,13.06063915,13.18931528,859700
12/2/2019,12.97152615,13.12527362,12.97152615,13.10909073,1144200
12/3/2019,12.93915653,13.01198493,12.87442035,12.95534096,938000
12/4/2019,12.85014343,13.04435273,12.84205122,12.91487961,1168700
12/5/2019,12.87442017,12.93915635,12.80159177,12.87442017,1270600
12/6/2019,12.97152615,13.03626233,12.8744211,12.90678919,2235500
12/9/2019,12.90678692,12.93915501,12.85418907,12.92297135,1260000
12/10/2019,12.83395958,12.91488019,12.81777592,12.86632767,1246700
12/11/2019,12.83395958,12.89060432,12.7692234,12.81777592,2003600
12/12/2019,12.77731705,12.9310653,12.73685674,12.83396102,1877700
12/13/2019,12.76113415,12.81777812,12.68021352,12.77731781,1245700
12/16/2019,12.94724846,12.95534067,12.80159167,12.86632785,2556400
12/17/2019,12.8986969,13.01198561,12.87442102,13.01198561,1287800
12/18/2019,12.98770618,12.98770618,12.86632606,12.89869414,1627100
12/19/2019,13.03625965,13.05244254,12.95533905,12.98770636,1004300
12/20/2019,13.09290504,13.11718015,13.01198443,13.02816887,2271700
12/23/2019,13.0200758,13.11717929,12.99175382,13.09290419,1415100
12/24/2019,12.98770618,13.05244236,12.97961551,13.02816726,470400
12/26/2019,13.02817059,13.06053791,12.99175638,13.02817059,608000
12/27/2019,13.01198578,13.08885952,12.98770913,13.07672197,1193300
12/30/2019,13.13336372,13.13336372,13.03626023,13.04435245,1271600
12/31/2019,13.14955235,13.18596655,13.07267859,13.09290837,1968200
1/2/2020,13.02741623,13.25539657,12.99077656,13.23911193,1638400
1/3/2020,12.98670673,13.05998686,12.92156971,12.98670673,1764200
1/6/2020,12.8727169,12.96065181,12.84828994,12.93785393,2367500
1/7/2020,12.81572342,12.87271891,12.71801787,12.86457658,2010800
1/8/2020,12.9134264,12.94599491,12.71801534,12.79129468,2140700
1/9/2020,12.76686478,12.89713878,12.7546513,12.86457028,1377700
1/10/2020,12.7912941,12.80757796,12.72615708,12.78315178,1528300
1/13/2020,12.82386303,12.84014767,12.74244137,12.79129452,1395000
1/14/2020,12.84829044,12.87271741,12.76686955,12.81572193,1426800
1/15/2020,12.88085365,12.96227529,12.85235631,12.89713829,1950400
1/16/2020,12.98670673,13.01927525,12.89307236,12.90528584,1831500
1/17/2020,13.00299358,13.06812984,12.95414042,12.99485126,1160100
1/21/2020,12.89714432,13.02741838,12.84014961,13.00299219,1343000
1/22/2020,12.85643101,12.97042118,12.84014714,12.89714184,1176300
1/23/2020,12.80757904,12.87271684,12.76686898,12.84828987,2363700
1/24/2020,12.61216831,12.84421906,12.5795998,12.81572171,2135900
1/27/2020,12.44932747,12.53074915,12.35162192,12.53074915,2076900
1/28/2020,12.57145596,12.62030911,12.45746656,12.49003507,1660100
1/29/2020,12.46560574,12.70172756,12.4493211,12.63659056,1634900
1/30/2020,12.44118595,12.4574706,12.31091187,12.40861743,1757000
1/31/2020,12.22949028,12.44118525,12.22134796,12.40861674,2682800
2/3/2020,12.3032589,12.4262092,12.2540783,12.2622752,1315200
2/4/2020,12.39342213,12.50407787,12.35243843,12.35243843,1544900
2/5/2020,12.5491581,12.6229278,12.49178062,12.53276431,1828900
2/6/2020,12.5081749,12.62292829,12.46719121,12.59833839,1858600
2/7/2020,12.40161419,12.54095823,12.40161419,12.50817144,925700
2/10/2020,12.45079803,12.47538872,12.37702833,12.42620813,1133600
2/11/2020,12.45899487,12.5368638,12.38522438,12.45079797,1180000
2/12/2020,12.5491581,12.58194489,12.45899382,12.5163713,1287200
2/13/2020,12.45079803,12.55735532,12.41801124,12.49997862,1075700
2/14/2020,12.46719265,12.51637324,12.41801206,12.45899575,1488500
2/18/2020,12.49997902,12.54096271,12.40161862,12.45899533,1809400
2/19/2020,12.31145573,12.52456954,12.29506194,12.52456954,2368900
2/20/2020,12.39342213,12.49178253,12.30817629,12.33604542,1603100
2/21/2020,12.36883259,12.4180124,12.29506209,12.39342249,1660100
2/24/2020,11.86883354,12.25407906,11.77867003,12.21309536,2937900
2/25/2020,11.25407982,11.92621041,11.03276911,11.88522672,5274600
2/26/2020,10.98358631,11.43440532,10.98358631,11.21309465,3769500
2/27/2020,10.78687,11.26227911,10.50818174,10.69670648,6113500
2/28/2020,10.71309566,10.91801334,10.50817799,10.54916168,5539600
3/2/2020,10.81145763,10.81965453,10.54096633,10.77047472,4188000
3/3/2020,10.48934174,11.08401331,10.3943597,10.89404844,3657900
3/4/2020,10.79493618,10.86101071,10.51164182,10.61323162,3442200
3/5/2020,10.37371349,10.72060445,10.17548908,10.72060445,3322100
3/6/2020,10.60497665,10.8362376,9.993786607,10.00204534,4575200
3/9/2020,9.448666573,10.22504349,9.440407847,9.911189076,5736300
3/10/2020,9.67992878,9.86989287,9.043960399,9.688187506,4322700
3/11/2020,8.721846581,9.498222698,8.639253025,9.45692592,5061500
